position_id,symbol,entry_time,exit_time,entry_price,exit_price,profit,adverse
441666915,USTEC,2026-07-21 18:39:10,2026-07-21 23:19:53,29186.64,29159.35,0.27,"{'adverse_buy': np.float64(-74.45000000000073), 'adverse_sell': np.float64(24.360000000000582)}"
441517652,USOIL,2026-07-21 14:27:40,2026-07-21 14:35:49,84.362,84.717,-3.55,"{'adverse_buy': np.float64(-0.31399999999999295), 'adverse_sell': np.float64(0.35900000000000887)}"
441509176,USDCAD,2026-07-21 14:17:10,2026-07-21 14:31:00,1.4083800000000002,1.4093,-0.65,"{'adverse_buy': np.float64(-0.0004700000000001925), 'adverse_sell': np.float64(0.0012099999999999334)}"
441487971,GBPJPY,2026-07-21 13:59:10,2026-07-21 14:34:37,217.91600000000003,218.026,0.67,"{'adverse_buy': np.float64(-0.013000000000033651), 'adverse_sell': np.float64(0.35499999999996135)}"
441485921,EURGBP,2026-07-21 13:55:12,2026-07-21 14:35:49,0.8525900000000001,0.85264,-0.07,"{'adverse_buy': np.float64(-0.00044000000000010697), 'adverse_sell': np.float64(0.00031999999999987594)}"
441458440,BTCUSD,2026-07-21 13:29:10,2026-07-21 14:02:20,66387.11,66812.05,-4.25,"{'adverse_buy': np.float64(-116.07000000000698), 'adverse_sell': np.float64(535.9400000000023)}"
441380140,BTCUSD,2026-07-21 11:30:06,2026-07-21 12:12:27,66202.55,66416.76,-21.42,"{'adverse_buy': np.float64(-12.070000000006985), 'adverse_sell': np.float64(220.00999999999476)}"
441367717,DE30,2026-07-21 10:57:10,2026-07-21 11:39:21,24943.2,24918.600000000002,0.29,"{'adverse_buy': np.float64(-70.70000000000073), 'adverse_sell': np.float64(13.899999999997817)}"
441364141,BTCUSD,2026-07-21 10:51:11,2026-07-21 12:39:23,66163.58,66586.04,-4.22,"{'adverse_buy': np.float64(-60.729999999995925), 'adverse_sell': np.float64(440.13000000000466)}"
441358142,AUDUSD,2026-07-21 10:41:10,2026-07-21 14:35:49,0.7022200000000001,0.70073,1.49,"{'adverse_buy': np.float64(-0.0019400000000000528), 'adverse_sell': np.float64(0.00015999999999993797)}"
441336837,USDJPY,2026-07-21 10:05:52,2026-07-21 11:10:48,162.68200000000002,162.727,-2.77,"{'adverse_buy': np.float64(-0.03500000000002501), 'adverse_sell': np.float64(0.055999999999983174)}"
441323691,USDJPY,2026-07-21 09:43:39,2026-07-21 12:20:45,162.661,162.752,-0.56,"{'adverse_buy': np.float64(-0.021000000000015007), 'adverse_sell': np.float64(0.13999999999998636)}"
441265150,ETHUSD,2026-07-21 08:14:44,2026-07-21 08:23:08,1936.39,1948.1,-5.85,"{'adverse_buy': np.float64(-6.320000000000164), 'adverse_sell': np.float64(16.049999999999955)}"
441253580,USTEC,2026-07-21 08:04:45,2026-07-21 13:27:59,28981.28,29055.0,-36.86,"{'adverse_buy': np.float64(-28.30999999999767), 'adverse_sell': np.float64(113.28000000000247)}"
441258736,ETHUSD,2026-07-21 07:45:10,2026-07-21 08:23:07,1932.71,1947.07,-1.44,"{'adverse_buy': np.float64(-2.6400000000001), 'adverse_sell': np.float64(19.730000000000018)}"
441253296,USTEC,2026-07-21 07:34:25,2026-07-21 14:35:49,28964.48,29081.03,-3.5,"{'adverse_buy': np.float64(-45.77000000000044), 'adverse_sell': np.float64(130.08000000000175)}"
441245588,USTEC,2026-07-21 07:21:10,2026-07-21 13:30:14,28957.73,29090.29,-1.33,"{'adverse_buy': np.float64(-21.659999999999854), 'adverse_sell': np.float64(136.83000000000175)}"
441199086,ETHUSD,2026-07-21 05:45:10,2026-07-21 06:36:08,1925.05,1938.52,-1.34,"{'adverse_buy': np.float64(-0.7599999999999909), 'adverse_sell': np.float64(13.769999999999982)}"
441187875,USTEC,2026-07-21 05:17:09,2026-07-21 05:43:17,28874.920000000002,28942.18,-0.67,"{'adverse_buy': np.float64(-10.010000000002037), 'adverse_sell': np.float64(66.57999999999811)}"
441090788,DE30,2026-07-21 00:20:40,2026-07-21 01:00:00,24708.2,24729.8,0.25,"{'adverse_buy': np.float64(-17.299999999999272), 'adverse_sell': np.float64(51.89999999999782)}"
441069730,US500,2026-07-20 23:06:37,2026-07-21 04:05:36,7448.96,7482.95,1.02,"{'adverse_buy': np.float64(-5.319999999999709), 'adverse_sell': np.float64(37.5)}"
441042264,USDCHF,2026-07-20 21:31:44,2026-07-21 03:03:45,0.8100400000000001,0.81074,-8.63,"{'adverse_buy': np.float64(-0.00021000000000004349), 'adverse_sell': np.float64(0.0006899999999998574)}"
441023404,US30,2026-07-20 19:56:38,2026-07-21 01:39:09,51897.3,51931.6,0.34,"{'adverse_buy': np.float64(-32.5), 'adverse_sell': np.float64(72.59999999999854)}"
440991053,USDCHF,2026-07-20 18:56:30,2026-07-21 07:11:39,0.81016,0.8096800000000001,5.93,"{'adverse_buy': np.float64(-0.0010299999999999754), 'adverse_sell': np.float64(0.0006300000000000194)}"
440990794,US30,2026-07-20 18:48:33,2026-07-21 04:05:33,51888.4,52042.100000000006,15.37,"{'adverse_buy': np.float64(-69.40000000000146), 'adverse_sell': np.float64(172.6999999999971)}"
440930774,GBPJPY,2026-07-20 17:16:43,2026-07-20 21:21:02,218.10700000000003,218.192,0.52,"{'adverse_buy': np.float64(-0.04300000000003479), 'adverse_sell': np.float64(0.2559999999999718)}"
440919698,US30,2026-07-20 17:05:04,2026-07-20 18:45:02,52003.5,51858.5,-72.5,"{'adverse_buy': np.float64(-153.59999999999854), 'adverse_sell': np.float64(60.599999999998545)}"
440918368,USDCHF,2026-07-20 16:57:20,2026-07-21 00:02:10,0.81018,0.81004,0.17,"{'adverse_buy': np.float64(-0.00046999999999997044), 'adverse_sell': np.float64(0.00022999999999995246)}"
440917135,US30,2026-07-20 16:54:47,2026-07-20 18:45:37,52026.8,51853.6,-1.73,"{'adverse_buy': np.float64(-176.90000000000146), 'adverse_sell': np.float64(75.09999999999854)}"
440889966,USDJPY,2026-07-20 16:26:59,2026-07-20 20:41:42,162.561,162.538,1.56,"{'adverse_buy': np.float64(-0.13900000000001), 'adverse_sell': np.float64(0.014999999999986358)}"
440885884,USDJPY,2026-07-20 16:06:45,2026-07-20 18:45:16,162.538,162.503,0.22,"{'adverse_buy': np.float64(-0.11600000000001387), 'adverse_sell': np.float64(0.03799999999998249)}"
440789064,USTEC,2026-07-20 14:01:55,2026-07-20 15:21:45,28820.13,28846.66,-2.92,"{'adverse_buy': np.float64(-101.25), 'adverse_sell': np.float64(69.62999999999738)}"
440788728,USTEC,2026-07-20 14:01:37,2026-07-20 14:01:47,28809.01,28806.2,-0.31,"{'adverse_buy': np.float64(-6.759999999998399), 'adverse_sell': np.float64(79.07000000000335)}"
440784075,USTEC,2026-07-20 13:58:35,2026-07-20 15:03:03,28839.420000000002,28796.74,0.43,"{'adverse_buy': np.float64(-120.54000000000087), 'adverse_sell': np.float64(66.89999999999782)}"
440763766,EURGBP,2026-07-20 13:36:40,2026-07-20 15:05:08,0.84862,0.84977,77.2,"{'adverse_buy': np.float64(-0.000300000000000078), 'adverse_sell': np.float64(0.0014999999999999458)}"
440714455,US500,2026-07-20 13:11:25,2026-07-20 13:32:12,7499.73,7513.13,-1.34,"{'adverse_buy': np.float64(-4.5), 'adverse_sell': np.float64(20.63000000000011)}"
440715221,USTEC,2026-07-20 13:00:04,2026-07-20 13:32:12,28889.84,28937.93,-4.8100000000000005,"{'adverse_buy': np.float64(-33.54000000000087), 'adverse_sell': np.float64(118.22000000000116)}"
440699876,USTEC,2026-07-20 12:14:35,2026-07-20 13:32:12,28841.0,28939.45,-0.98,"{'adverse_buy': np.float64(-10.720000000001164), 'adverse_sell': np.float64(167.0600000000013)}"
